ID_Transaccion,Departamento,Fecha,Tipo_Gasto,Monto,Descripcion,Aprobado
394a97fd-f28b-4846-bb50-4fda7875b1c7,Infraestructura,2024-01-12,Nomina,1333.33,Podrá francisco esfuerzo presencia.,True
53238aff-e1e5-48a1-9c5c-d673c9ed66a6,Administracion,2021-09-25,Mantenimiento,3121.68,Necesario él poco posibilidad solución da empresa.,False
67db0943-1a59-43eb-8208-fd42209ce4a5,Investigacion,2025-11-21,Nomina,1592.82,Paso suelo volver época.,False
9ef1a74f-3d13-4526-a9d7-5427972d5d57,Administracion,07/12/2022,Software,1961.46,Hacen teoría campo quiere cuba.,True
9134c0b7-6f73-473b-baee-bacdc8c8ccf9,Infraestructura,2023-06-14,Mantenimiento,2210.02,Conjunto cambio pocos después precios partidos.,True
76812ad7-9898-4758-9798-00c31d444351,Infraestructura,2024-05-23,Software,3055.74,Voy unidad tienen club tiempo nada.,True
a9008ecd-a51e-41ad-be8a-207853d106cb,Infraestructura,2022-07-24,Mantenimiento,970.42,Tanto vuelta mucha fiscal.,False
26330c43-a92f-45fe-a58f-cafcc1cfd878,Infraestructura,2016-02-13,Software,3700.88,Tenido ex común juan argentina trata habría.,False
6f4a454f-efca-47ae-b17e-4a71eb22ec1d,Investigacion,2021-04-18,Viaticos,1696.84,Torno b mesa cabo hija industria.,True
f7c8435f-8c83-4c68-a6ac-e59a5e85643c,Infraestructura,2017-03-05,Mantenimiento,658.05,De derechos imágenes.,True
07fbb920-dd9d-4e4d-883e-dd69dc7abd16,Administracion,2017-12-24,Viaticos,981.64,Servicios función hubo momentos camino.,True
2c649adf-a998-48e1-b612-41be8b8ce7be,Investigacion,2023-07-09,Mantenimiento,2248.43,Lugar voy ocasiones total dado sería tribunal.,True
a5fcd671-125d-4206-82f8-65f8226001c6,Docencia,2018-04-02,Nomina,3397.59,Mejor considera pudo.,True
ce52309d-a46a-47c2-a320-de1615ac80e4,Investigacion,2018-06-04,Software,1338.14,Oro aparece padres precios natural miembros.,True
627ca9f7-7336-4302-91f0-33748d532691,Docencia,2023-05-01,Mantenimiento,462.43,Ley medios los organización régimen momentos.,False
938bd3f8-8bd1-4d4b-ad33-53fc692caaae,Docencia,2020-09-11,Viaticos,2718.4,Ya esta educación solo cine rosa.,False
86c2ad8f-bb36-47b0-baed-6f49245fd841,Recursos Humanos,2017-06-23,Viaticos,3974.53,Bueno te recuerdo siempre mes.,True
cc502a89-8a08-440e-a239-5ad5af1f798c,Administracion,2017-06-11,Viaticos,3227.08,Primero qué palabras diferencia joven congreso joven corazón.,True
cc585b60-fa4e-4355-b5e8-a7e15a589b67,Investigacion,12/04/2023,Nomina,3322.25,Sería cuando material deja principales.,True
79210c7c-a119-4eee-8fb9-130742ac66dc,Administracion,2025-09-14,Equipamiento,317.05,Veces porque torno costa elementos unidos eso control.,False
47edc6dd-9da4-4c0f-a1ee-0f6c408669bb,Docencia,2020-11-03,Software,619.13,Puso no estaba pueden superior.,True
cecea5d3-5ea9-49ef-b257-dcb6a8be6c80,Investigacion,2018-09-08,Software,2602.31,Hombres habrá gonzález atrás.,True
f7a3f6a6-159b-458b-bbec-1ed857c4e2c3,Infraestructura,2016-09-04,Mantenimiento,2016.56,Unión informe democracia negro.,True
a9217ddc-3cea-4f89-a217-3b7fc536d2ce,Recursos Humanos,2023-02-20,Software,2465.58,Artículo ver común consumo han nombre.,True
661423a7-76c9-4eb2-aae7-dc190d722918,Recursos Humanos,2018-02-01,Mantenimiento,668.74,Manos humanos llevar apenas tampoco ejército hacía.,True
030974c0-6f4a-4fcc-9eca-859887cb0e2a,Infraestructura,2018-08-01,Software,1781.03,Trabajar consejo viene rosa hechos.,True
a32e3ab5-8802-474a-aaef-2ec218ecde2b,Docencia,2016-10-23,Viaticos,1806.67,Instituto servicios grado puso iba público.,True
6422a73e-958c-4cfd-a783-0a8f415e3805,Docencia,2017-10-14,Mantenimiento,1662.66,Lejos deja corazón izquierda muchos orden compañía.,True
ac3cbe34-02b5-4d3d-8c30-563f5032739c,Recursos Humanos,2019-03-05,Nomina,210.67,Principios un país.,True
382bab11-59fc-4aeb-b229-44a9af7ce609,Investigacion,2017-11-18,Nomina,4656.62,Incluso entre objeto hay podemos.,True
1f2da344-a359-4667-9971-4b2bf3533e8a,Investigacion,2019-10-21,Viaticos,2804.36,Tan conocer zona doctor.,True
e5605cfb-2f4c-4efb-b798-28a2cd9e84ec,Docencia,2025-09-29,Viaticos,4796.47,Padres último niño obstante.,True
c4f4b844-46c1-42a5-bec8-8839ec35c3de,Investigacion,2023-10-30,Mantenimiento,1013.3,Autoridades tratamiento cierta problemas libros alguna.,False
fef72410-5528-4c45-a37a-a99961ff1d9a,Recursos Humanos,05/03/2017,Mantenimiento,3713.2,Problemas habla nueva tiempo.,True
a53e62ba-2dae-42c0-a483-b0e79c3cbe9d,Administracion,2019-07-12,Mantenimiento,2204.81,Nada encuentra salud cuyo forma arte cinco.,True
ba40662f-9243-4301-9206-8ad612aada4b,Investigacion,2016-09-15,Equipamiento,4391.67,Fácil es organización resulta de.,True
26cfbf51-4435-4e6f-a3f6-bf77aa239ba2,Recursos Humanos,2016-10-04,Viaticos,4017.56,López libre hijos visita investigación cultura.,True
62699a44-00d8-4046-b9d1-19508a45e02e,Infraestructura,2017-04-22,Software,1065.66,Casa presente proyectos claro nivel yo somos.,True
f5ff3705-da74-4056-88dd-44cc5d87edd2,Docencia,2017-08-28,Software,2685.8,Aunque movimiento vino haciendo misma son.,True
b225574e-4c82-4445-b0e5-9543a925de85,Docencia,2022-08-26,Viaticos,3095.41,Aun origen ellas otra lleva campaña.,True
b840d136-067e-4b72-b16e-8645092385fe,Infraestructura,2018-06-30,Software,4243.04,Eran razón volver sangre calidad buscar local piel.,True
5674b9e2-0e59-45aa-96db-638a097ba119,Administracion,2016-05-24,Software,2991.82,Camino bajo tomar.,True
dec56dc3-ad96-4213-b0a9-b97f7557c28c,Recursos Humanos,2025-01-05,Software,1269.01,Todas dejar llama todo trabajo tomar aquellos.,True
216aebcf-a616-4de4-b388-300a3e20718a,Infraestructura,2016-11-22,Equipamiento,3497.84,Grupo está falta.,False
d5d9a385-2bb2-4cbc-9c79-4cdb74c88361,Administracion,2017-10-08,Mantenimiento,775.55,Parte vuelta presidente unión alta parte ello orden.,False
af206a9d-f9d1-4507-9eec-e89153010fb9,Investigacion,2022-12-14,Mantenimiento,2484.68,Alguien varios buscar nuestra muy cuenta parte.,True
2b056167-6a47-4ddf-81ee-cd7a2428185a,Investigacion,2020-10-09,Viaticos,2499.25,Allá media particular dos menos hija.,True
e12f3b21-0400-4940-a862-8b4ec714d549,Infraestructura,2022-07-07,Equipamiento,4225.73,Aunque los jorge cambios podemos derecho realizar.,True
24a167fd-34c6-4a9b-a07c-0594b13e655f,Recursos Humanos,2024-03-18,Software,2474.58,Recursos demás diversos actividades esta.,True
f346bbe7-9caf-4bfe-bff8-a2c6b79a566b,Administracion,2019-03-06,Mantenimiento,2576.65,Formas mayo segunda en.,False
87bb1f6d-fc92-4c73-9e14-fe0431208bde,Docencia,2020-02-15,Mantenimiento,2136.59,Objeto pregunta diversas universidad.,False
35469cb1-a8c9-4a31-a05f-f5e6c5346e41,Investigacion,05/01/2024,Mantenimiento,505.09,Sólo poco días ocasiones ii.,True
ec344cf0-ab8e-47a1-a8e6-01302d238ed1,Infraestructura,2024-07-30,Equipamiento,260.21,Sólo c situación.,True
e3dc419d-ce1e-4d1f-9de7-df7b5594552b,Infraestructura,2020-05-23,Viaticos,924.22,Había carta llama tienen memoria gonzález mayor.,False
946b4482-97bb-4fbf-b1df-c82cb8addf54,Docencia,2020-02-13,Viaticos,2793.66,Capital sean pp proceso general guerra.,True
33304e33-deb0-4e7d-a99f-db02bcdd0b48,Recursos Humanos,2020-02-24,Viaticos,1412.66,Socialista cada demasiado han cultura acuerdo.,True
22eb69b1-5f9c-47e0-a328-143e2d9563ed,Recursos Humanos,2023-11-09,Viaticos,3824.02,Cuarto mismos hicieron ello mientras autoridades todos.,False
75656daf-772d-416d-9a05-d2fc1c71a821,Investigacion,2018-06-09,Viaticos,4949.9,Personas palabras tendrá españoles diciembre silencio.,True
dae18b28-8d81-44b0-b85a-d28793ffc45f,Infraestructura,2019-01-02,Equipamiento,4386.57,Tan asociación valor explicó principal.,True
6d98a416-bae2-4198-83b6-86574777be21,Infraestructura,2023-12-27,Mantenimiento,1808.03,Final principio horas trabajar sistemas.,True
faed5777-6af3-4899-814c-c3a1e5f3d466,Recursos Humanos,2025-11-15,Mantenimiento,3900.6,Dos aquellos llega.,True
7ab16533-64f2-4a7c-87f7-97fa6cfa855f,Administracion,2016-09-07,Equipamiento,3476.75,Julio san mar por.,False
5bc07988-21f9-49e9-b7cf-45f6f32ede3c,Administracion,12/01/2023,Equipamiento,782.25,Eran términos una cargo estas.,True
956abfdf-bf4e-4e46-9204-79cedba0c89e,Recursos Humanos,2023-12-05,Equipamiento,2893.36,Larga actividad lugar.,True
5ed3e00e-df1e-44cb-8a34-2e3c2f589a81,Administracion,2023-01-04,Viaticos,925.05,Actividad lleva oro mismo aparece luz este ir.,True
8add06f9-9ccc-419f-b233-5074b2b3bb39,Administracion,2020-09-14,Software,1409.98,Producto plazo aunque aspecto estructura han deseo.,True
620956a8-1c68-4db0-8d33-3496e3528539,Docencia,2022-04-22,Equipamiento,4601.97,Bueno dos méxico haciendo ejército importancia.,True
3d170879-55bd-439e-bb33-4e61236e9007,Investigacion,2019-08-07,Equipamiento,3970.26,Estos posibilidad visita cine lenguaje situación entrada.,True
44719067-e5de-408e-9a4b-4fdb5209eaab,Docencia,2019-12-13,Equipamiento,2498.35,Análisis pueblo parte internacional capacidad tenemos ellos.,True
e6426f0b-8869-472a-934c-0a09ada59cb2,Docencia,2025-03-01,Mantenimiento,2314.76,Julio fuerza plaza realizar imágenes.,True
75373d14-e24c-424b-a453-c4c23037f0b7,Administracion,2017-03-25,Mantenimiento,3774.03,Aunque pp sería instituto.,True
b273f93c-1cad-448a-86a4-2ee12a2e1e6a,Docencia,2017-12-22,Mantenimiento,1703.72,Necesidad militares políticos formas.,True
8a9b7b20-aeb1-4cd3-b836-0a876aa22571,Docencia,2021-02-06,Nomina,3210.72,Soy ambos efectos como.,True
cd4f2875-df2d-4f20-85a4-3113101d759e,Administracion,2019-05-01,Nomina,2048.81,G económica éste dejar siete.,False
b265a6c2-aa75-4eeb-97e6-42d67c743895,Docencia,2021-08-31,Equipamiento,1415.83,Pese imagen podía millones diciembre personas carlos.,True
c50e5194-49c3-448b-b881-5f185f34fd6c,Administracion,2024-05-08,Software,2931.87,Todas verdad instituto.,False
2ea9ef6c-4905-4b93-890a-83b4b639529e,Recursos Humanos,2018-11-07,Software,325.12,Fútbol realizar iglesia casi.,False
510e641f-fe67-48e9-8a88-e6ca1dee4b6d,Recursos Humanos,2020-02-29,Nomina,4654.22,Mucho hombres cosas cuales entre trata palabras.,True
299fff30-f9b8-4e65-8a34-b26b72cc3fc5,Docencia,2022-06-17,Mantenimiento,103.31,Manos toma producción nuevas decir edad respecto.,False
f9c0fd4d-8bd0-4267-bd0e-01cef85bc2d3,Investigacion,2016-03-09,Equipamiento,13267.560000000001,Mercado ejército soy junto solamente conseguir partidos.,True
e82956cf-ba81-4860-90b3-032dccb1063d,Infraestructura,2018-08-13,Equipamiento,557.37,Español poco posibilidad dos viene ante.,True
3869d3c9-d743-45a8-9e15-ebcc66d137f6,Recursos Humanos,2016-07-15,Software,1922.03,Últimos señor evitar muchos próximo práctica materia.,True
d975a562-89d5-4357-9566-1feb05c5bf8d,Docencia,2019-06-12,Nomina,3165.46,Existen constitución hicieron comisión aire productos fuerzas.,True
65c65c7b-5c6e-4f5a-aab1-33bae88ffab5,Recursos Humanos,2017-01-25,Mantenimiento,3548.12,Vivir población hubiera por.,True
72114575-fa3e-4d03-8ede-ae5f59f2674c,Docencia,2021-12-25,Equipamiento,481.9,Durante fernando sector flores precio sería puerto.,True
23bab528-6a08-4aa0-a57c-5c02ba85e403,Docencia,2023-04-29,Viaticos,145.51,Domingo mejor nivel vuelve crisis éste corte principal.,True
a388ca32-68d2-4992-81b1-c62616a48bfa,Docencia,2022-07-04,Nomina,3500.75,Especial cuya seguro mitad pues.,False
8dca3908-4a1a-4219-a1bb-a5fbd5108bc0,Investigacion,2019-04-12,Nomina,1977.04,Fue mira período podía estudios puntos le.,True
f4be28b4-4cd7-46f7-833e-cd2c276e1d67,Infraestructura,27/02/2016,Nomina,1901.05,Hecho iglesia podría fueron violencia siquiera me.,True
1114e0da-f87a-46de-be8c-9aab7e388a19,Docencia,2020-10-30,Equipamiento,3889.96,Entrada salir fuerte dolor única nuevos acciones algo.,True
d864465a-047d-4583-9344-7b2fbba31668,Recursos Humanos,2024-10-31,Equipamiento,2699.49,Sea puede respecto sectores están.,True
6b65450b-5c75-452c-85cd-b96b0d8a16f3,Investigacion,22/11/2018,Viaticos,2256.49,Desde aquel buenos otro historia única.,True
8b30bb4c-2ac9-4b60-80ac-430a99487f82,Docencia,2017-09-21,Equipamiento,3118.77,Tribunal mira políticas casos políticas crecimiento.,False
d2c4c286-5a04-41c9-947d-efcf88cfc53d,Recursos Humanos,2017-09-29,Equipamiento,4493.31,Por dólares policía gonzález.,True
1a380e8e-29bc-4734-a929-66beebc095f5,Administracion,2021-11-26,Nomina,3677.04,Toda nadie social presenta decía.,True
8d15baef-b669-4d0a-8837-6bbcd89806fd,Infraestructura,21/01/2025,Mantenimiento,3976.28,Dado profesional ante millones.,True
b0e8b2fa-4fc3-4759-9924-48ee7ac1b4f9,Recursos Humanos,2016-05-29,Software,1316.02,Lugar arte rafael recursos blanca grupo.,True
1e5c5da8-d087-4dcb-be94-f1cb075cc8eb,Infraestructura,2021-04-19,Nomina,1106.68,Además acciones crecimiento falta situación.,True
c8b62c18-c355-453e-b0d9-751c6cc0067f,Infraestructura,2017-06-14,Mantenimiento,3266.23,Después juez alrededor fue.,True
83735f49-a8e7-4be3-8b05-aa1408651a6e,Docencia,12/12/2017,Mantenimiento,652.44,Todos les través uno tratamiento texto mayo toma.,False
2f4ddc9b-3334-4d07-a6b3-6561966d2735,Recursos Humanos,2019-08-11,Viaticos,2688.6,Si decir humanos alguna cine propia.,True
3de814ac-9cea-467b-ba82-854ac7e2a618,Infraestructura,2024-08-18,Software,746.72,Habría menos común con habían sistema da.,False
19437791-b9b0-4ec4-b93c-8859011bb348,Administracion,2025-04-02,Software,3446.42,Toma ocasión hacía derecha cosas.,False
fb368cf4-5ad5-4309-95b1-a96a2e4c16e2,Recursos Humanos,2017-12-09,Nomina,2978.08,Espacio ésta quién pequeño seguridad uso.,True
5c7ae8ef-c324-4e35-beed-cc6522cb2720,Investigacion,2024-12-15,Software,295.15,Vamos dos mil mayor derecho.,True
71a71782-d751-4f9c-b9e6-debbafe2487f,Administracion,2021-06-03,Mantenimiento,1503.79,Palabra cabeza ciencia social tiempo.,False
2de66d5b-5e10-43a0-addb-8943f067ad82,Docencia,2024-03-16,Mantenimiento,503.9,Términos siguiente sino.,True
15c2f297-ad30-43ce-a896-9e7085cd3384,Recursos Humanos,2023-07-26,Software,1618.54,Mejor estoy función año.,True
32f75350-f9a7-42dc-9d1c-19061090dc9d,Administracion,26/12/2018,Equipamiento,1701.08,Punto exterior minutos lado medios nuevas.,True
ca1c3218-c19d-41c5-85e1-8b7797f971d5,Docencia,05/01/2026,Software,3676.8,Político tratamiento suficiente rafael diez entonces.,True
7d457a09-402d-45e8-9f47-d9021ba84a91,Investigacion,2023-11-07,Nomina,522.44,Realidad semanas si finalmente s organización le.,False
53b3618b-ade0-4648-9ac6-030661f43c2b,Docencia,2019-02-28,Nomina,3100.25,Nivel natural humano sur.,True
774d34f5-caf0-4226-be00-0029c47f9b05,Investigacion,2024-12-16,Software,685.27,Cuanto organización prensa gracias costa.,True
c3933447-f3dc-40bf-8486-0bee8bef4a76,Investigacion,2025-04-23,Nomina,2532.42,Torno aspecto algo.,True
714b5c03-6057-47cf-9a55-f8255086f384,Administracion,2023-10-09,Viaticos,3936.64,Cuando misma amigos cultural electoral tenía salud.,True
c3963bf9-7cc9-4887-a39a-c771b739a28a,Infraestructura,2021-06-06,Equipamiento,721.96,Apoyo investigación palabra resultado.,True
2803feb5-dab6-473d-8fef-f87b79d54e9f,Recursos Humanos,09/02/2024,Nomina,1741.55,Yo muerte principal calle poner vino verdad.,False
20d1968f-0b8c-421f-9728-9c5e0734a403,Administracion,27/02/2017,Software,412.97,Empresa médico le socialista quiere país.,True
59ecc846-6974-47ea-9b7c-57e8fdf02450,Docencia,2021-12-26,Mantenimiento,2602.83,Sur final haciendo superior.,True
566c93cc-1d4d-4db1-8e0e-be2ede72d970,Administracion,2017-03-25,Mantenimiento,917.72,Al paso visto oposición.,True
444122a5-6bd1-4826-a6c2-cbb783c74cbe,Recursos Humanos,2025-10-11,Software,4481.92,Diario energía hospital.,True
9291e493-528a-44f3-a3ea-c0a19202b09c,Administracion,2022-07-17,Equipamiento,112.59,Pasó menos trabajadores éste.,True
56ec0e55-aad9-493d-83d0-bde3cfbba84a,Recursos Humanos,2024-09-01,Equipamiento,2411.65,Debido dios cultura serie.,False
36cdf42f-892c-4b33-99af-8224d7232ce3,Investigacion,2017-05-25,Equipamiento,13988.04,Nombre director pedro película elementos.,True
18407642-9404-4909-981c-a1a0b7bba2aa,Docencia,2017-09-05,Viaticos,1200.13,Pesetas donde creación hacía situación produce viejo manos.,True
5037e669-8a3a-4129-a9d8-4c4f6ed338be,Infraestructura,2021-03-20,Mantenimiento,1429.16,Idea incluso hijos américa hacen.,True
dcda8cc1-8427-4378-b40d-8aefa0ba6142,Infraestructura,2016-06-06,Viaticos,685.06,Administración grandes imposible médico.,True
88604b56-a34f-4452-afe9-e8c94497734d,Investigacion,24/01/2024,Equipamiento,12123.78,Industria violencia comenzó artículo todos punto puntos san.,True
5193412d-6906-4118-af75-a3b2d8186112,Recursos Humanos,2021-03-22,Mantenimiento,4397.26,Económico u público unidos.,True
3c73013b-99ea-4bbd-afd5-b90b41a67c90,Infraestructura,2018-11-05,Software,523.29,Eran días ha conciencia ministro gonzález.,False
097913a0-e7d9-4c1b-a59c-aeed6c097204,Infraestructura,2023-07-15,Nomina,1083.29,Medio pues cinco precio amigos.,True
f6babccc-0acf-4d89-9a3e-d15aa4f0708a,Investigacion,2019-02-09,Viaticos,2373.24,Mayo yo aun seguridad director parte club.,False
171e5028-e2be-40e1-a84d-5f25abf2b369,Administracion,19/04/2022,Equipamiento,3826.36,Tipos éxito nacional estaba corazón corte.,True
f31dde25-9496-434f-9438-231daa0a2259,Recursos Humanos,2024-12-29,Equipamiento,4668.75,Incluso electoral mano ellos fuego quienes experiencia.,True
3c667012-be74-4860-bf95-7403ce4ba2bb,Administracion,2022-10-01,Equipamiento,1797.48,Usted forma nuestra hora quién oposición.,True
b31a25b5-5fec-4a6e-8891-7cf57d8823d2,Recursos Humanos,2017-01-24,Software,3818.75,Trata espacio hechos pablo.,False
5e24296e-b736-4ad9-b9a8-226b5ced7017,Recursos Humanos,2018-07-31,Software,1105.45,Como piel teatro consumo pocos.,True
abede2b6-c9ee-497c-aade-7b17b0d090bd,Docencia,2017-01-16,Mantenimiento,4809.81,Través buen buenos i fiscal.,True
db8ec35b-3c83-461e-9df0-a0a288efe82b,Recursos Humanos,2018-03-11,Software,315.11,Razón armas tema imágenes mis tanto.,True
e3e735ab-dc02-4c29-b5db-e3964c23e844,Docencia,2020-02-14,Viaticos,3534.15,Centros blanco hacerlo vino.,True
ddcf5003-4627-41ec-88ac-784fca10b499,Recursos Humanos,2023-01-10,Mantenimiento,2945.78,Distintos concepto aquellos barcelona.,True
eb25d7e7-e073-4c70-ac20-2d89b7a69c32,Recursos Humanos,2021-10-10,Mantenimiento,3000.29,Suerte derecha control propia.,True
b1f94a09-7408-4646-93a7-1719bcdf8302,Investigacion,07/06/2025,Mantenimiento,1260.18,Fecha república tras.,True
00c99370-22d6-40a2-a41f-0d38ca803df8,Docencia,2023-08-29,Software,3533.56,Nuestro largo fuentes general cuerpo viaje.,True
690a7b80-af8d-488d-9811-70c1d8d2660e,Docencia,2018-04-30,Software,1432.58,Julio instituciones españa cuenta naturaleza mil.,True
5e1b015f-6a1c-401b-959b-2b6b32dba028,Investigacion,2020-11-28,Equipamiento,11765.07,Dinero sabe período habría.,True
8efbd22a-ec51-4744-85e1-5e2ff2b74922,Recursos Humanos,2016-06-19,Equipamiento,905.44,Formas violencia animales dentro habrá veces estoy empresas.,False
5e3003e1-f541-444e-96cc-b813263553ba,Docencia,16/07/2020,Software,691.61,Encuentran unos formación siendo.,True
1e56d346-7e80-4d05-ac71-b531d3c724e8,Docencia,2023-11-01,Equipamiento,1610.71,Viaje tener pregunta mayo podría.,True
db38f306-6e6a-4d5b-a154-be4a61cf91fb,Recursos Humanos,2024-07-09,Nomina,872.32,Cantidad explicó tú existen base.,True
4a4a15ea-075d-4cd4-a55c-82c7cadee3ec,Recursos Humanos,2023-01-24,Viaticos,1153.6,Cambio interés relación b reunión.,True
df16eb70-2219-47f7-b808-a00402a458e1,Recursos Humanos,2017-07-28,Equipamiento,3584.67,Animales hijo grandes campo relaciones rey.,True
0d574085-0f0a-4450-8e97-8ce118643b6a,Administracion,2017-05-10,Mantenimiento,339.86,Reforma aquellos libro teatro américa chile.,True
9ea1e617-8129-4a0c-80ef-a857015f566c,Investigacion,2016-11-20,Software,252.3,Nivel comisión acción generales derechos cine.,False
ee29e80e-7e2a-403a-80f5-8b812b7c5ee3,Administracion,2020-07-17,Mantenimiento,3765.58,Sectores millones algún popular trabajo ante.,True
df266424-7fcc-4456-a0bc-2fa0fa801062,Docencia,2016-11-12,Nomina,599.35,Actitud jorge tú marco decía.,True
e48623dd-6f8e-4978-9021-71bd8458526b,Recursos Humanos,2020-08-07,Nomina,402.18,Mal afirmó serán política.,True
0df81d2b-260c-437e-b05d-0ef70d9ff83d,Investigacion,08/08/2023,Equipamiento,12408.0,José futuro tenía niño mayor.,True
fd2336f4-5b44-46ed-b107-6f2e0a715350,Administracion,2024-07-14,Nomina,2971.98,González figura solución santiago ayer sí dolor.,True
823ca34a-bffb-493b-ab15-619ed5bf85f3,Recursos Humanos,2019-03-10,Nomina,1068.98,Contrario medidas grandes términos en.,False
13ab7d2c-eba0-430c-aa9a-6f4b2e39c29a,Recursos Humanos,2025-10-28,Equipamiento,4534.88,Llega existen mucha sus argentina.,True
eddcac0a-9720-4c66-9fa1-846864e84ffc,Recursos Humanos,2018-03-11,Nomina,4717.18,Democracia casi aunque s.,True
44f20d97-f488-4671-a0db-fca2743cfb6b,Administracion,2024-04-11,Equipamiento,2222.47,Pudo proyecto había parecía grupos encuentran premio violencia.,False
0c767092-dcff-47b6-b61c-2373211b20eb,Recursos Humanos,2025-10-18,Mantenimiento,1975.37,Real yo mismo marzo ningún.,False
f70d78a0-3d75-4423-ad92-1dab41526bff,Infraestructura,2022-11-25,Equipamiento,1152.11,Día industria sea cultural verdad llevar.,True
cd14eacb-7da8-4631-8c6d-8ddd1edfc59e,Infraestructura,26/09/2018,Software,2285.46,Estructura distintas fiscal productos ellas gran.,True
7208838e-7d57-4f69-b32a-c35a833d3df1,Administracion,14/05/2022,Nomina,3133.97,Nuevos contrario relaciones estuvo local cuyo.,True
0a5a2698-17cb-47b8-ad0f-74e6a174a785,Docencia,2023-07-02,Software,2118.76,Aquella actividad tarde radio toda comunidad pueda.,False
6ff6881f-77dd-462b-8a6b-836b157f108b,Recursos Humanos,2025-01-15,Nomina,1470.9,Primeras estaban todas mientras.,True
6d7fd4e2-85e9-4c6c-bfa7-c199d76f0813,Investigacion,2021-03-23,Mantenimiento,3249.0,Jóvenes causa asimismo congreso diez.,True
b8663c7c-a92d-4f4f-b6f3-ba5018302082,Recursos Humanos,2023-02-21,Viaticos,4948.08,Aspectos político demasiado llega su carta puntos.,True
155287c7-0b96-4346-a498-da39d7c8f02c,Administracion,2019-03-20,Mantenimiento,3929.03,Junio director respuesta ninguna grande elementos.,True
df107434-eb09-4202-b77a-efe15761b099,Administracion,2020-08-16,Viaticos,1675.86,Fuera te noviembre carlos.,True
017f319f-0496-4795-88cc-ddbc6f0d7229,Recursos Humanos,2017-12-03,Equipamiento,1662.5,Ante personas nuestros autoridades dolor peor.,True
f952f1e8-d029-433c-9e55-f98d4d844cb6,Infraestructura,2024-05-24,Nomina,387.1,Creo pie compañía comisión nivel hecho con estaba.,False
dbe83664-302f-420e-b874-05cab22f2e91,Infraestructura,2016-05-20,Viaticos,3857.53,Situación haciendo muestra.,True
ca3e3238-dbb2-4c33-a045-6992d79330f1,Recursos Humanos,2023-07-12,Equipamiento,1314.5,Tener casos puntos soy como poder cómo.,True
0506536c-78b3-442a-bc2c-0791f6bffaa9,Administracion,2023-09-09,Software,4099.8,Demasiado dice apoyo período mi los origen.,True
7ee667de-d93e-4a4d-aa6a-642bfabfa7ef,Administracion,2023-06-18,Equipamiento,4247.87,Especialmente palabra cabeza necesario capacidad principal mesa viene.,False
873f3f03-0f8a-479c-b6db-bb2c3b5e2d65,Investigacion,2024-05-31,Software,962.89,Libertad mal parte.,True
7eaa7a91-1def-4401-b92c-ad76e39eb7c2,Administracion,19/03/2023,Software,238.21,Visita esas ve lo podría será palabras sentido.,True
56d2bb12-af5a-4636-a8b8-d2529670cd19,Administracion,08/11/2019,Viaticos,796.3,Adelante ocho difícil juicio participación ex dado pacientes.,True
f88fa199-ccbc-4f4b-b8ea-47e2cbc4dd42,Administracion,2022-03-30,Mantenimiento,1614.36,Parecía tú deja tratamiento.,False
9b125dfb-2804-435a-b311-65e02c5cce54,Recursos Humanos,24/04/2018,Nomina,375.22,Mundo diferentes niveles podía situación hasta es.,True
2cba1bc6-289a-4e38-ad4b-24ec5b673a25,Administracion,20/07/2020,Nomina,2442.15,Sobre parte salud francisco hacia posible problemas.,True
0bf2fb51-c4f5-403e-9af1-128cc8ee46bf,Investigacion,2021-11-26,Viaticos,4051.58,Mujeres política compañía hijos cargo santa jorge.,True
d772e63e-f670-4a62-b506-d74ccc8a6796,Infraestructura,2023-07-25,Equipamiento,391.82,Animales práctica actividades puso.,True
81dec9db-0abe-4257-8ffe-38c9d2d81eb3,Investigacion,2017-11-05,Viaticos,3894.4,Aquí unos aún tengo.,True
818270d2-c310-4e2e-b107-514fb54a31ba,Infraestructura,2021-01-31,Nomina,3552.24,Consecuencia menos reunión iba hoy sueño media.,False
3ecd0888-01af-4939-84df-5b8dc4eb8e5d,Recursos Humanos,2023-03-10,Viaticos,1749.15,Quiere prensa gobierno policía mitad creo partes.,True
6bf5fc98-8797-4916-80e5-d883c0d2201b,Investigacion,2018-09-11,Equipamiento,11065.56,Hoy empresas grado pp marzo.,False
f198f62e-5c9d-4ead-aea4-91fccb6b6306,Infraestructura,2024-11-23,Mantenimiento,953.59,Paz cierta región.,True
569b111f-15b4-466e-91d0-12a7f19293c9,Administracion,2024-11-30,Equipamiento,4090.83,Hablar psoe principio tema esta material.,False
fa4cb559-0ecc-4ff5-9316-2f53e70af828,Infraestructura,2018-09-06,Software,724.01,Conseguir atrás militares aquellas capital considera habrá instituciones.,True
d3b68150-0205-416a-981a-b26ce8c35a79,Docencia,2021-06-14,Viaticos,4268.71,Busca actividades algunos minutos encuentro.,True
a6ebe702-9e41-4884-89d0-c0fc9fd60922,Administracion,2025-05-17,Equipamiento,1659.26,Ve mucha práctica producción cuatro manos.,True
b9a01137-63d6-4dd8-95a1-541489953dd1,Recursos Humanos,2016-09-28,Viaticos,4689.77,Económica encuentra nuestra fuerzas.,True
a2bc491e-c1cd-49a4-9738-b27785764472,Recursos Humanos,2021-06-05,Software,1266.18,O recuerdo televisión cinco.,True
